#,start_preprocess,start_inference,end_inference
66,1732134306.0915408,1732134306.0925205,1732134306.093454
67,1732134306.093694,1732134306.0946686,1732134306.0955482
68,1732134306.0957887,1732134306.096767,1732134306.0976775
69,1732134306.0979247,1732134306.098819,1732134306.0996444
70,1732134306.099873,1732134306.100821,1732134306.1016026
71,1732134306.1018586,1732134306.1026933,1732134306.1034575
72,1732134306.1036918,1732134306.1045043,1732134306.105285
73,1732134306.1065767,1732134306.1073995,1732134306.1081684
74,1732134306.1084042,1732134306.1092615,1732134306.1100316
75,1732134306.1102543,1732134306.1110773,1732134306.1118267
76,1732134306.1126466,1732134306.113577,1732134306.114399
77,1732134306.1166592,1732134306.1175675,1732134306.1183681
78,1732134306.1190453,1732134306.1199555,1732134306.1208632
79,1732134306.1211512,1732134306.1220486,1732134306.1228404
80,1732134306.1244988,1732134306.1254334,1732134306.1262844
81,1732134306.1268132,1732134306.1277235,1732134306.1285787
82,1732134306.1291065,1732134306.1299984,1732134306.130817
83,1732134306.1314304,1732134306.1323426,1732134306.1332989
84,1732134306.133782,1732134306.1346958,1732134306.1355371
85,1732134306.1361232,1732134306.1370432,1732134306.1378837
86,1732134306.1384635,1732134306.139357,1732134306.140142
87,1732134306.1420367,1732134306.1429405,1732134306.143781
88,1732134306.1449275,1732134306.1458442,1732134306.1466773
89,1732134306.147784,1732134306.1486917,1732134306.149547
90,1732134306.1506605,1732134306.1515594,1732134306.1523678
91,1732134306.1535358,1732134306.154435,1732134306.155234
92,1732134306.1578903,1732134306.158789,1732134306.1595879
93,1732134306.162231,1732134306.1631417,1732134306.164
94,1732134306.1649578,1732134306.1659682,1732134306.1669092
95,1732134306.167469,1732134306.1683724,1732134306.1692524
96,1732134306.1697843,1732134306.1706755,1732134306.171452
97,1732134306.1743307,1732134306.1753206,1732134306.1761851
98,1732134306.177198,1732134306.1780918,1732134306.1788917
99,1732134306.180062,1732134306.180984,1732134306.1818051
100,1732134306.1829436,1732134306.1838481,1732134306.1846583
101,1732134306.185823,1732134306.1867223,1732134306.1875484
102,1732134306.1887085,1732134306.1896303,1732134306.1904325
103,1732134306.1944706,1732134306.195468,1732134306.1963828
104,1732134306.1972663,1732134306.198257,1732134306.1991801
105,1732134306.1997032,1732134306.2006886,1732134306.2016573
106,1732134306.2021942,1732134306.2031775,1732134306.204075
107,1732134306.20462,1732134306.2056222,1732134306.206467
108,1732134306.2079601,1732134306.208976,1732134306.2098727
109,1732134306.210845,1732134306.2118251,1732134306.2127063
110,1732134306.213771,1732134306.2147536,1732134306.215646
111,1732134306.2166018,1732134306.217649,1732134306.2185354
112,1732134306.2194753,1732134306.2204533,1732134306.2214122
113,1732134306.2223501,1732134306.2233226,1732134306.224152
114,1732134306.2278059,1732134306.2288108,1732134306.2296896
115,1732134306.2305944,1732134306.2315745,1732134306.2324727
116,1732134306.2330263,1732134306.2340052,1732134306.2349017
117,1732134306.2354443,1732134306.2364213,1732134306.2373588
118,1732134306.237867,1732134306.238831,1732134306.2396653
119,1732134306.2412186,1732134306.2421978,1732134306.2430885
120,1732134306.2440996,1732134306.245101,1732134306.2459812
121,1732134306.2469788,1732134306.2479548,1732134306.248878
122,1732134306.2498355,1732134306.2508001,1732134306.2516422
123,1732134306.2527242,1732134306.2537463,1732134306.2546198
124,1732134306.2556007,1732134306.2565703,1732134306.2574954
125,1732134306.2610962,1732134306.2620628,1732134306.2629235
126,1732134306.2638402,1732134306.2648287,1732134306.265699
127,1732134306.2662618,1732134306.2672253,1732134306.2680905
128,1732134306.268655,1732134306.2696853,1732134306.270572
129,1732134306.2711427,1732134306.2721114,1732134306.273028
130,1732134306.2744908,1732134306.2754705,1732134306.2763507
131,1732134306.277418,1732134306.2783978,1732134306.2792785
132,1732134306.2802608,1732134306.281266,1732134306.2821581
133,1732134306.2831488,1732134306.2841263,1732134306.2851024
134,1732134306.2860303,1732134306.2870076,1732134306.287897
135,1732134306.2891908,1732134306.2901707,1732134306.2910182
136,1732134306.2944653,1732134306.29544,1732134306.2963138
137,1732134306.297225,1732134306.298221,1732134306.2991283
138,1732134306.2996616,1732134306.3006523,1732134306.3016121
139,1732134306.3021538,1732134306.3031409,1732134306.3040292
140,1732134306.3045785,1732134306.3056023,1732134306.3064563
141,1732134306.30941,1732134306.3103917,1732134306.311275
142,1732134306.3122916,1732134306.3132975,1732134306.314186
143,1732134306.315166,1732134306.316152,1732134306.31716
144,1732134306.3180482,1732134306.319031,1732134306.319923
145,1732134306.3209627,1732134306.321942,1732134306.3227892
146,1732134306.3265433,1732134306.3275118,1732134306.328383
147,1732134306.3293362,1732134306.330314,1732134306.3312113
148,1732134306.3317678,1732134306.3327498,1732134306.3337097
149,1732134306.3342633,1732134306.3352437,1732134306.3361363
150,1732134306.336693,1732134306.33771,1732134306.3385623
151,1732134306.3422964,1732134306.3432763,1732134306.3441546
152,1732134306.3451955,1732134306.3461776,1732134306.3470526
153,1732134306.3480778,1732134306.3491197,1732134306.3500013
154,1732134306.350948,1732134306.3519325,1732134306.3528507
155,1732134306.3538282,1732134306.3548076,1732134306.3556411
156,1732134306.3594024,1732134306.360373,1732134306.361267
157,1732134306.3621724,1732134306.3631513,1732134306.3640442
158,1732134306.3645933,1732134306.3656127,1732134306.366501
159,1732134306.3670661,1732134306.3680449,1732134306.3690042
160,1732134306.3694513,1732134306.3701627,1732134306.3708231
161,1732134306.3746407,1732134306.375626,1732134306.3765223
162,1732134306.377518,1732134306.3785055,1732134306.3793817
163,1732134306.3804016,1732134306.3814425,1732134306.3823314
164,1732134306.383282,1732134306.3842645,1732134306.3852286
165,1732134306.3861663,1732134306.3871508,1732134306.3879972
166,1732134306.3897,1732134306.390688,1732134306.3915355
167,1732134306.394784,1732134306.3957665,1732134306.3966627
168,1732134306.3972125,1732134306.3981981,1732134306.3990912
169,1732134306.3996441,1732134306.4006283,1732134306.4015982
170,1732134306.402149,1732134306.4031262,1732134306.404015
171,1732134306.404572,1732134306.4055836,1732134306.406442
172,1732134306.40941,1732134306.4103894,1732134306.411275
173,1732134306.4122877,1732134306.4133253,1732134306.4142294
174,1732134306.415182,1732134306.4161592,1732134306.417133
175,1732134306.418063,1732134306.419043,1732134306.4199202
176,1732134306.4209876,1732134306.4219563,1732134306.422782
177,1732134306.4265707,1732134306.4275506,1732134306.428425
178,1732134306.4293346,1732134306.4303222,1732134306.4312148
179,1732134306.4317846,1732134306.4327648,1732134306.4336967
180,1732134306.4342663,1732134306.4352446,1732134306.4361398
181,1732134306.4366927,1732134306.4377003,1732134306.4385498
182,1732134306.4421573,1732134306.443138,1732134306.4440155
183,1732134306.4450257,1732134306.4460058,1732134306.4468775
184,1732134306.447917,1732134306.4489553,1732134306.4498222
185,1732134306.450788,1732134306.451776,1732134306.4526467
186,1732134306.453664,1732134306.4546347,1732134306.455466
187,1732134306.4591196,1732134306.4600987,1732134306.4610884
188,1732134306.4618924,1732134306.4628708,1732134306.4637673
189,1732134306.4643621,1732134306.4653804,1732134306.4662724
190,1732134306.466845,1732134306.4678252,1732134306.4687204
191,1732134306.4692788,1732134306.4702568,1732134306.4711142
192,1732134306.4727142,1732134306.4737468,1732134306.474597
193,1732134306.477747,1732134306.4787292,1732134306.4796007
194,1732134306.4806287,1732134306.4816332,1732134306.4825125
195,1732134306.4835038,1732134306.4844844,1732134306.4854321
196,1732134306.4863937,1732134306.487372,1732134306.4882343
197,1732134306.4897923,1732134306.490555,1732134306.4912581
198,1732134306.4948015,1732134306.4957974,1732134306.496707
199,1732134306.4972532,1732134306.4982476,1732134306.4991572
200,1732134306.4997044,1732134306.5006928,1732134306.5016575
201,1732134306.5022004,1732134306.503181,1732134306.5040414
202,1732134306.505527,1732134306.5065072,1732134306.5073695
203,1732134306.510526,1732134306.5115068,1732134306.5123796
204,1732134306.5134425,1732134306.5144284,1732134306.5152998
205,1732134306.5163221,1732134306.5173507,1732134306.5182867
206,1732134306.5192366,1732134306.5202284,1732134306.521165
207,1732134306.522525,1732134306.5235293,1732134306.524414
208,1732134306.5276399,1732134306.5286417,1732134306.5296092
209,1732134306.53015,1732134306.5311446,1732134306.5320466
210,1732134306.532594,1732134306.5336125,1732134306.5345223
211,1732134306.5350742,1732134306.536055,1732134306.5370069
212,1732134306.538488,1732134306.5394702,1732134306.5403178
213,1732134306.5432909,1732134306.5442803,1732134306.5452032
214,1732134306.5461776,1732134306.547158,1732134306.5480561
215,1732134306.5491111,1732134306.5501444,1732134306.551055
216,1732134306.553507,1732134306.554521,1732134306.5554035
217,1732134306.5583508,1732134306.559356,1732134306.5602584
218,1732134306.5608704,1732134306.5618763,1732134306.562778
219,1732134306.5633419,1732134306.5643327,1732134306.5653179
220,1732134306.5658216,1732134306.5668113,1732134306.5676637
221,1732134306.5699599,1732134306.5709488,1732134306.571787
222,1732134306.5749972,1732134306.5759861,1732134306.5769002
223,1732134306.5778937,1732134306.578879,1732134306.5797496
224,1732134306.5807984,1732134306.5817869,1732134306.5826483
225,1732134306.5836446,1732134306.5846252,1732134306.5855057
226,1732134306.5870533,1732134306.5880382,1732134306.5889661
227,1732134306.5921128,1732134306.5931318,1732134306.5940366
228,1732134306.5945907,1732134306.5955765,1732134306.596466
229,1732134306.5970547,1732134306.5980363,1732134306.5989366
230,1732134306.5995,1732134306.600484,1732134306.6014392
231,1732134306.602948,1732134306.6039307,1732134306.6048503
232,1732134306.6058307,1732134306.6068137,1732134306.6076617
233,1732134306.6106415,1732134306.6116264,1732134306.6125112
234,1732134306.6135185,1732134306.6145086,1732134306.6153944
235,1732134306.6163976,1732134306.617428,1732134306.6183085
236,1732134306.6194196,1732134306.6203935,1732134306.6213355
237,1732134306.6220856,1732134306.6230762,1732134306.6239202
238,1732134306.625365,1732134306.6263416,1732134306.6272423
239,1732134306.6276975,1732134306.6286855,1732134306.6296322
240,1732134306.6300285,1732134306.6310232,1732134306.631925
241,1732134306.6322777,1732134306.633318,1732134306.6341681
242,1732134306.63563,1732134306.6366205,1732134306.6375747
243,1732134306.63819,1732134306.6391766,1732134306.6400385
244,1732134306.6425076,1732134306.6434913,1732134306.644385
245,1732134306.6450849,1732134306.6460667,1732134306.6469727
246,1732134306.6476107,1732134306.6485941,1732134306.649563
247,1732134306.6521053,1732134306.6531203,1732134306.6540174
248,1732134306.6546705,1732134306.6556406,1732134306.6564765
249,1732134306.6577544,1732134306.6587384,1732134306.6596487
250,1732134306.6600254,1732134306.6610596,1732134306.6619554
251,1732134306.6623456,1732134306.6633277,1732134306.6642258
252,1732134306.6646159,1732134306.6656315,1732134306.6664886
253,1732134306.6679082,1732134306.6689298,1732134306.6697905
254,1732134306.671526,1732134306.672507,1732134306.6734695
255,1732134306.6758192,1732134306.6768334,1732134306.677724
256,1732134306.6783845,1732134306.679368,1732134306.680267
257,1732134306.6806545,1732134306.6816857,1732134306.6825414
258,1732134306.6853983,1732134306.686388,1732134306.6872647
259,1732134306.6879253,1732134306.688916,1732134306.6897507
260,1732134306.6911237,1732134306.6921043,1732134306.6931317
261,1732134306.6933777,1732134306.6943583,1732134306.6952503
262,1732134306.6956418,1732134306.6966207,1732134306.6979656
263,1732134306.7004418,1732134306.7014656,1732134306.702344
264,1732134306.7036417,1732134306.7046294,1732134306.7055788
265,1732134306.70795,1732134306.7089827,1732134306.709877
266,1732134306.7105358,1732134306.711525,1732134306.7124212
267,1732134306.7128391,1732134306.7138257,1732134306.7147307
268,1732134306.7152867,1732134306.716277,1732134306.717176
269,1732134306.718605,1732134306.719591,1732134306.7204852
270,1732134306.7212315,1732134306.7221797,1732134306.7229497
271,1732134306.7248592,1732134306.72585,1732134306.7267559
272,1732134306.7271392,1732134306.7281258,1732134306.7291412
273,1732134306.7294257,1732134306.730419,1732134306.7312863
274,1732134306.7330818,1732134306.7339811,1732134306.7348022
275,1732134306.735696,1732134306.7366824,1732134306.7375832
276,1732134306.7392826,1732134306.7402527,1732134306.7411785
277,1732134306.7427537,1732134306.7437415,1732134306.744666
278,1732134306.7452438,1732134306.7464757,1732134306.7473176
279,1732134306.7481036,1732134306.7491207,1732134306.74999
280,1732134306.751716,1732134306.7526872,1732134306.7536323
281,1732134306.754215,1732134306.7551951,1732134306.756049
282,1732134306.7577052,1732134306.7586703,1732134306.759558
283,1732134306.7599478,1732134306.760956,1732134306.761857
284,1732134306.762248,1732134306.7632256,1732134306.7640753
285,1732134306.7659123,1732134306.7668889,1732134306.767763
286,1732134306.768473,1732134306.7694962,1732134306.770374
287,1732134306.771038,1732134306.7720163,1732134306.772936
288,1732134306.775347,1732134306.7763226,1732134306.777262
289,1732134306.777873,1732134306.778855,1732134306.7797425
290,1732134306.7801309,1732134306.7811768,1732134306.7820177
291,1732134306.7849567,1732134306.7859387,1732134306.7868378
292,1732134306.7874784,1732134306.7884638,1732134306.7893658
293,1732134306.7911944,1732134306.792174,1732134306.7931945
294,1732134306.7934783,1732134306.7944596,1732134306.795358
295,1732134306.7957115,1732134306.796691,1732134306.7979913
296,1732134306.7999485,1732134306.8008835,1732134306.8017175
297,1732134306.802582,1732134306.8036144,1732134306.8045216
298,1732134306.8055043,1732134306.8064902,1732134306.807344
299,1732134306.8084366,1732134306.8094885,1732134306.810382
300,1732134306.8107896,1732134306.8117812,1732134306.8126788
301,1732134306.8130774,1732134306.81407,1732134306.8149714
302,1732134306.8153815,1732134306.8163745,1732134306.81728
303,1732134306.819288,1732134306.8202808,1732134306.8212256
304,1732134306.821837,1732134306.822815,1732134306.823634
305,1732134306.8249047,1732134306.8258197,1732134306.8266563
306,1732134306.8271081,1732134306.8280985,1732134306.8290591
307,1732134306.8297024,1732134306.8306143,1732134306.8314278
308,1732134306.8322682,1732134306.8332038,1732134306.834023
309,1732134306.8348567,1732134306.8358452,1732134306.836728
310,1732134306.8373966,1732134306.8382823,1732134306.8390546
311,1732134306.8421166,1732134306.8431246,1732134306.844032
312,1732134306.8446977,1732134306.845649,1732134306.8464906
313,1732134306.8469121,1732134306.8478117,1732134306.8486483
314,1732134306.849073,1732134306.8499892,1732134306.8508205
315,1732134306.8512497,1732134306.8521636,1732134306.8531098
316,1732134306.8533988,1732134306.8543007,1732134306.8551264
317,1732134306.855552,1732134306.856437,1732134306.8572636
318,1732134306.85851,1732134306.8593965,1732134306.8602169
319,1732134306.8606412,1732134306.8615956,1732134306.8624203
320,1732134306.8632064,1732134306.8641143,1732134306.864996
321,1732134306.8657634,1732134306.866667,1732134306.867469
322,1732134306.8683238,1732134306.8692617,1732134306.8700645
323,1732134306.8708873,1732134306.8717866,1732134306.8725586
324,1732134306.8760898,1732134306.8770297,1732134306.8778212
325,1732134306.8786166,1732134306.8795166,1732134306.8803475
326,1732134306.8807693,1732134306.8816943,1732134306.8825192
327,1732134306.882946,1732134306.883844,1732134306.8846695
328,1732134306.885088,1732134306.8859847,1732134306.8868237
329,1732134306.8872404,1732134306.8881369,1732134306.8889472
330,1732134306.8912184,1732134306.892121,1732134306.8930695
331,1732134306.8933527,1732134306.8942528,1732134306.8950534
332,1732134306.8964312,1732134306.897358,1732134306.8981843
333,1732134306.8989832,1732134306.8998861,1732134306.900696
334,1732134306.9015436,1732134306.9024384,1732134306.903247
335,1732134306.9041078,1732134306.905055,1732134306.905814
336,1732134306.909331,1732134306.9103096,1732134306.911189
337,1732134306.9118268,1732134306.9127314,1732134306.913617
338,1732134306.9140236,1732134306.9149244,1732134306.9157703
339,1732134306.91618,1732134306.917113,1732134306.9179566
340,1732134306.9183662,1732134306.9192636,1732134306.9200943
341,1732134306.9205136,1732134306.921439,1732134306.9222205
342,1732134306.9245727,1732134306.925508,1732134306.9263387
343,1732134306.9271307,1732134306.928027,1732134306.9288929
344,1732134306.929691,1732134306.9305818,1732134306.931389
345,1732134306.9322479,1732134306.9332023,1732134306.9340224
346,1732134306.9348109,1732134306.9356976,1732134306.9364793
347,1732134306.937815,1732134306.9387107,1732134306.9395013
348,1732134306.9424508,1732134306.9433477,1732134306.9441853
349,1732134306.9445953,1732134306.945522,1732134306.9463494
350,1732134306.9467738,1732134306.9476695,1732134306.9484973
351,1732134306.9489257,1732134306.9498239,1732134306.9506733
352,1732134306.9510748,1732134306.951967,1732134306.9528437
353,1732134306.9532187,1732134306.9541192,1732134306.9549499
354,1732134306.9553697,1732134306.9562457,1732134306.9571195
355,1732134306.9582896,1732134306.9591236,1732134306.9598823
356,1732134306.960912,1732134306.9618227,1732134306.9626603
357,1732134306.9634335,1732134306.9643388,1732134306.965225
358,1732134306.966,1732134306.966896,1732134306.9677079
359,1732134306.968549,1732134306.9694073,1732134306.9701514
360,1732134306.9718213,1732134306.972649,1732134306.9734786
361,1732134306.9764595,1732134306.9773831,1732134306.978244
362,1732134306.9786634,1732134306.9795747,1732134306.980407
363,1732134306.9808955,1732134306.9817574,1732134306.9825613
364,1732134306.9830341,1732134306.9839435,1732134306.9848304
365,1732134306.98521,1732134306.9861236,1732134306.9869623
366,1732134306.9873624,1732134306.9882007,1732134306.9889743
367,1732134306.991285,1732134306.9921246,1732134306.9929185
368,1732134306.9938724,1732134306.9947803,1732134306.995622
369,1732134306.9964466,1732134306.9973228,1732134306.9981194
370,1732134306.9990172,1732134306.9999416,1732134307.0008206
371,1732134307.0015502,1732134307.0024033,1732134307.0031562
372,1732134307.0048406,1732134307.0057642,1732134307.006585
373,1732134307.0095196,1732134307.0105002,1732134307.01142
374,1732134307.0118046,1732134307.012757,1732134307.013644
375,1732134307.0140455,1732134307.0149837,1732134307.0158226
376,1732134307.0162575,1732134307.0172195,1732134307.018009
377,1732134307.0184748,1732134307.0193152,1732134307.0200996
378,1732134307.0205765,1732134307.0215256,1732134307.022325
379,1732134307.0244825,1732134307.0254326,1732134307.0262592
380,1732134307.0270534,1732134307.0279691,1732134307.028831
381,1732134307.0296295,1732134307.0305378,1732134307.0313525
382,1732134307.0321808,1732134307.0335662,1732134307.0345294
383,1732134307.036366,1732134307.0373607,1732134307.0382779
384,1732134307.0389428,1732134307.0398605,1732134307.0406492
385,1732134307.041944,1732134307.042877,1732134307.0437372
386,1732134307.0441682,1732134307.0451176,1732134307.0459578
387,1732134307.0463982,1732134307.0473175,1732134307.048167
388,1732134307.0485928,1732134307.0495381,1732134307.0503778
389,1732134307.0508168,1732134307.051715,1732134307.0525594
390,1732134307.0532873,1732134307.0541747,1732134307.055025
391,1732134307.0554895,1732134307.0563242,1732134307.0571737
392,1732134307.0585756,1732134307.0594194,1732134307.0602064
393,1732134307.0611835,1732134307.062043,1732134307.0628161
394,1732134307.0637043,1732134307.0645442,1732134307.0653727
395,1732134307.0662622,1732134307.0671017,1732134307.0678437
396,1732134307.0688434,1732134307.069679,1732134307.07039
397,1732134307.0719728,1732134307.07283,1732134307.0735755
398,1732134307.0762649,1732134307.0771563,1732134307.0779533
399,1732134307.078422,1732134307.07926,1732134307.0800445
400,1732134307.0804977,1732134307.0813787,1732134307.0821579
401,1732134307.082793,1732134307.0836306,1732134307.0844193
402,1732134307.0849032,1732134307.0857403,1732134307.0865233
403,1732134307.0869727,1732134307.087802,1732134307.0885813
404,1732134307.089037,1732134307.0898478,1732134307.090565
405,1732134307.0920033,1732134307.0928557,1732134307.0936162
406,1732134307.0945842,1732134307.095414,1732134307.096165
407,1732134307.0971372,1732134307.0979705,1732134307.0987122
408,1732134307.0997055,1732134307.1005318,1732134307.1013687
409,1732134307.1022687,1732134307.103104,1732134307.1038263
410,1732134307.1053855,1732134307.1062152,1732134307.106972
411,1732134307.1100044,1732134307.1108348,1732134307.1116142
412,1732134307.1121001,1732134307.1129904,1732134307.1138299
413,1732134307.114283,1732134307.1151392,1732134307.115939
414,1732134307.1163816,1732134307.117285,1732134307.1180615
415,1732134307.118518,1732134307.1193519,1732134307.1201317
416,1732134307.1205888,1732134307.121453,1732134307.1221774
417,1732134307.1247,1732134307.125571,1732134307.1262913
418,1732134307.1272826,1732134307.128105,1732134307.1289043
419,1732134307.129853,1732134307.130689,1732134307.1314554
420,1732134307.1324048,1732134307.133307,1732134307.1340747
421,1732134307.1349726,1732134307.1357813,1732134307.1364932
422,1732134307.137817,1732134307.1386483,1732134307.1393824
423,1732134307.142611,1732134307.143443,1732134307.1442323
424,1732134307.144673,1732134307.1455784,1732134307.1464117
425,1732134307.146862,1732134307.1477058,1732134307.1485078
426,1732134307.1489851,1732134307.149832,1732134307.1506207
427,1732134307.151069,1732134307.1519053,1732134307.1526802
428,1732134307.1531239,1732134307.1539576,1732134307.1547432
429,1732134307.1551864,1732134307.1560197,1732134307.156748
430,1732134307.1595197,1732134307.1603477,1732134307.1611392
431,1732134307.1621022,1732134307.1629388,1732134307.1636825
432,1732134307.1646612,1732134307.1655204,1732134307.1662786
433,1732134307.1672351,1732134307.1680691,1732134307.1688864
434,1732134307.1701648,1732134307.1709719,1732134307.1717114
435,1732134307.172471,1732134307.1733317,1732134307.1740592
436,1732134307.175336,1732134307.1761467,1732134307.1769817
437,1732134307.177355,1732134307.178193,1732134307.1789768
438,1732134307.1794207,1732134307.1802485,1732134307.1810875
439,1732134307.1814804,1732134307.182315,1732134307.183095
440,1732134307.1835525,1732134307.184383,1732134307.1852207
441,1732134307.1856184,1732134307.1864421,1732134307.187213
442,1732134307.1876702,1732134307.1884956,1732134307.1892838
443,1732134307.1922889,1732134307.1931436,1732134307.193894
444,1732134307.1948607,1732134307.195684,1732134307.1964319
445,1732134307.1974218,1732134307.1982515,1732134307.19901
446,1732134307.1999843,1732134307.2008708,1732134307.2015927
447,1732134307.2030692,1732134307.2038965,1732134307.2046556
448,1732134307.2054477,1732134307.2062528,1732134307.206967
449,1732134307.2084544,1732134307.209316,1732134307.2100832
450,1732134307.2105372,1732134307.2113616,1732134307.2121303
451,1732134307.2125924,1732134307.213455,1732134307.2142339
452,1732134307.2146916,1732134307.2155182,1732134307.2162893
453,1732134307.2167497,1732134307.2176337,1732134307.218408
454,1732134307.2188628,1732134307.2196884,1732134307.2204554
455,1732134307.2209427,1732134307.2217715,1732134307.2225118
456,1732134307.22532,1732134307.2261488,1732134307.2269156
457,1732134307.2278855,1732134307.2287083,1732134307.2294872
458,1732134307.2304397,1732134307.2312615,1732134307.2320075
459,1732134307.2330132,1732134307.2338352,1732134307.2345622
460,1732134307.2361577,1732134307.2370148,1732134307.2377737
461,1732134307.2385552,1732134307.2393675,1732134307.2400703
462,1732134307.2415097,1732134307.2424307,1732134307.2433167
463,1732134307.2436502,1732134307.244559,1732134307.2454517
464,1732134307.2458088,1732134307.246641,1732134307.2474425
465,1732134307.2478259,1732134307.248657,1732134307.2495286
466,1732134307.2499151,1732134307.2507405,1732134307.2515144
467,1732134307.251894,1732134307.2527196,1732134307.253539
468,1732134307.25389,1732134307.2547166,1732134307.2554598
469,1732134307.2562337,1732134307.2570982,1732134307.2578309
470,1732134307.2605846,1732134307.2614677,1732134307.2622972
471,1732134307.2629244,1732134307.263772,1732134307.2645786
472,1732134307.2652075,1732134307.2660267,1732134307.2667568
473,1732134307.2691472,1732134307.2699769,1732134307.2707696
474,1732134307.2713215,1732134307.2721386,1732134307.2729251
475,1732134307.2745945,1732134307.2754219,1732134307.2762003
476,1732134307.2765396,1732134307.2774072,1732134307.2781894
477,1732134307.278526,1732134307.2793472,1732134307.2801304
478,1732134307.280446,1732134307.2813056,1732134307.2820978
479,1732134307.28244,1732134307.2832344,1732134307.2839928
480,1732134307.2843604,1732134307.2852013,1732134307.2859442
481,1732134307.2863045,1732134307.2870805,1732134307.2877936
482,1732134307.2886972,1732134307.2895036,1732134307.2902083
483,1732134307.2927299,1732134307.2935333,1732134307.2942545
484,1732134307.2951326,1732134307.2959642,1732134307.2968347
485,1732134307.2973952,1732134307.2981813,1732134307.2989502
486,1732134307.2992992,1732134307.3000524,1732134307.3007317
487,1732134307.3030026,1732134307.3037767,1732134307.3045123
488,1732134307.3051236,1732134307.3059342,1732134307.3066566
489,1732134307.3079798,1732134307.3087554,1732134307.3095384
490,1732134307.3098752,1732134307.3106506,1732134307.3113873
491,1732134307.3117466,1732134307.3125174,1732134307.3133016
492,1732134307.313621,1732134307.3143938,1732134307.3151243
