#,start_preprocess,start_inference,end_inference
65,1732127942.4934325,1732127942.4940877,1732127942.512499
66,1732127942.5126228,1732127942.5133176,1732127942.5316603
67,1732127942.531772,1732127942.5324106,1732127942.5508544
68,1732127942.5509784,1732127942.5516365,1732127942.570046
69,1732127942.570165,1732127942.5708246,1732127942.5892606
70,1732127942.5893788,1732127942.590036,1732127942.608453
71,1732127942.6085737,1732127942.609263,1732127942.6276212
72,1732127942.6277661,1732127942.6284127,1732127942.6468163
73,1732127942.6469388,1732127942.647603,1732127942.6660175
74,1732127942.6661396,1732127942.6667986,1732127942.6851785
75,1732127942.6852958,1732127942.6859477,1732127942.704353
76,1732127942.7044775,1732127942.7051558,1732127942.7235126
77,1732127942.7236278,1732127942.7242742,1732127942.7426484
78,1732127942.7427657,1732127942.7434123,1732127942.761785
79,1732127942.7619028,1732127942.7625635,1732127942.7809193
80,1732127942.7810297,1732127942.781677,1732127942.80002
81,1732127942.8001342,1732127942.800809,1732127942.8191454
82,1732127942.819259,1732127942.8199086,1732127942.838287
83,1732127942.8383992,1732127942.8390503,1732127942.857454
84,1732127942.8575692,1732127942.8582323,1732127942.8765845
85,1732127942.8766956,1732127942.877368,1732127942.8957472
86,1732127942.8958664,1732127942.8965123,1732127942.9148586
87,1732127942.9149766,1732127942.9156272,1732127942.934009
88,1732127942.934121,1732127942.934768,1732127942.9531488
89,1732127942.9532626,1732127942.953912,1732127942.9722419
90,1732127942.9723551,1732127942.9730132,1732127942.991356
91,1732127942.991505,1732127942.9921553,1732127943.0105307
92,1732127943.0106504,1732127943.011311,1732127943.0296657
93,1732127943.0297759,1732127943.0304234,1732127943.048821
94,1732127943.0489337,1732127943.0495877,1732127943.0679495
95,1732127943.0680625,1732127943.068705,1732127943.087087
96,1732127943.0871992,1732127943.087846,1732127943.1062078
97,1732127943.106324,1732127943.106976,1732127943.125326
98,1732127943.1254356,1732127943.1260867,1732127943.1444337
99,1732127943.1445487,1732127943.1452317,1732127943.1635725
100,1732127943.1636903,1732127943.1643484,1732127943.182724
101,1732127943.182836,1732127943.1834843,1732127943.2018454
102,1732127943.2019596,1732127943.2026134,1732127943.220952
103,1732127943.2210615,1732127943.2217093,1732127943.240067
104,1732127943.240182,1732127943.24085,1732127943.2592869
105,1732127943.2594178,1732127943.2600982,1732127943.2785695
106,1732127943.2786992,1732127943.2793672,1732127943.2978113
107,1732127943.2979422,1732127943.298608,1732127943.3169851
108,1732127943.3171046,1732127943.317753,1732127943.3361273
109,1732127943.3362563,1732127943.3369296,1732127943.3553054
110,1732127943.3554401,1732127943.3561137,1732127943.3745468
111,1732127943.3746753,1732127943.375339,1732127943.3937657
112,1732127943.3938913,1732127943.3945634,1732127943.4129817
113,1732127943.413102,1732127943.413772,1732127943.4321487
114,1732127943.432272,1732127943.4329472,1732127943.451389
115,1732127943.4515188,1732127943.4521987,1732127943.470604
116,1732127943.4707236,1732127943.471382,1732127943.4897916
117,1732127943.4899192,1732127943.4905853,1732127943.5089788
118,1732127943.5090988,1732127943.5097554,1732127943.5281358
119,1732127943.5282536,1732127943.528935,1732127943.5514524
120,1732127943.551753,1732127943.5527148,1732127943.5717454
121,1732127943.5718868,1732127943.5725758,1732127943.5913196
122,1732127943.5914457,1732127943.5921223,1732127943.6107397
123,1732127943.610868,1732127943.611547,1732127943.6301346
124,1732127943.6302624,1732127943.630928,1732127943.6494167
125,1732127943.6495373,1732127943.6501846,1732127943.6684947
126,1732127943.6686199,1732127943.6692913,1732127943.6875958
127,1732127943.6877544,1732127943.688398,1732127943.7067149
128,1732127943.70684,1732127943.7074928,1732127943.725844
129,1732127943.7259605,1732127943.7266119,1732127943.7449713
130,1732127943.7450883,1732127943.745736,1732127943.7640557
131,1732127943.7641673,1732127943.7648342,1732127943.7831066
132,1732127943.7832155,1732127943.7838502,1732127943.8021665
133,1732127943.8022788,1732127943.802913,1732127943.8212142
134,1732127943.8213258,1732127943.8219688,1732127943.8402576
135,1732127943.8409278,1732127943.841598,1732127943.8599548
136,1732127943.8600717,1732127943.8607202,1732127943.8790836
137,1732127943.8791971,1732127943.879836,1732127943.8981473
138,1732127943.898259,1732127943.898888,1732127943.9172058
139,1732127943.9173105,1732127943.9179518,1732127943.9362736
140,1732127943.9363804,1732127943.9370368,1732127943.9553285
141,1732127943.95544,1732127943.956074,1732127943.9743736
142,1732127943.9744828,1732127943.9751134,1732127943.993427
143,1732127943.9935405,1732127943.994181,1732127944.012465
144,1732127944.012577,1732127944.0132477,1732127944.031536
145,1732127944.031641,1732127944.032281,1732127944.050629
146,1732127944.0507462,1732127944.0513842,1732127944.0696874
147,1732127944.0697997,1732127944.070441,1732127944.0887287
148,1732127944.0888553,1732127944.0895,1732127944.107791
149,1732127944.107916,1732127944.108566,1732127944.1268692
150,1732127944.1269789,1732127944.1276126,1732127944.1459255
151,1732127944.1460345,1732127944.1466775,1732127944.1650064
152,1732127944.1651225,1732127944.1657722,1732127944.1840913
153,1732127944.1841996,1732127944.1848607,1732127944.2031517
154,1732127944.2032645,1732127944.203903,1732127944.2222095
155,1732127944.2223158,1732127944.2229438,1732127944.2412653
156,1732127944.2413745,1732127944.2420063,1732127944.2602959
157,1732127944.260409,1732127944.261073,1732127944.2794056
158,1732127944.2795193,1732127944.2801616,1732127944.2984843
159,1732127944.2986014,1732127944.299244,1732127944.3175411
160,1732127944.3176482,1732127944.3182707,1732127944.336566
161,1732127944.336674,1732127944.3373375,1732127944.3556972
162,1732127944.355814,1732127944.3564723,1732127944.3748033
163,1732127944.374914,1732127944.3755603,1732127944.3938944
164,1732127944.3940072,1732127944.394655,1732127944.4129863
165,1732127944.4131012,1732127944.413742,1732127944.4320722
166,1732127944.432185,1732127944.4328492,1732127944.4511726
167,1732127944.451295,1732127944.4519455,1732127944.4702675
168,1732127944.470374,1732127944.4710133,1732127944.4893522
169,1732127944.4894698,1732127944.490107,1732127944.5084116
170,1732127944.5085285,1732127944.5091856,1732127944.5274649
171,1732127944.5275726,1732127944.5282025,1732127944.5465202
172,1732127944.5466347,1732127944.5472715,1732127944.5655844
173,1732127944.5656896,1732127944.5663164,1732127944.5846264
174,1732127944.5847402,1732127944.5854056,1732127944.603731
175,1732127944.6038527,1732127944.6044986,1732127944.6228776
176,1732127944.6230009,1732127944.6236546,1732127944.6419988
177,1732127944.6421165,1732127944.6427634,1732127944.6610963
178,1732127944.6612072,1732127944.6618466,1732127944.680176
179,1732127944.6802855,1732127944.68095,1732127944.699247
180,1732127944.699363,1732127944.7000012,1732127944.7183225
181,1732127944.7184262,1732127944.7190623,1732127944.7374203
182,1732127944.7375398,1732127944.738189,1732127944.7565055
183,1732127944.7566252,1732127944.7572963,1732127944.7756248
184,1732127944.7757404,1732127944.77638,1732127944.7947152
185,1732127944.7948308,1732127944.7954712,1732127944.8137712
186,1732127944.8138776,1732127944.814508,1732127944.8328533
187,1732127944.8329673,1732127944.8336074,1732127944.8519077
188,1732127944.8520236,1732127944.8526595,1732127944.8709693
189,1732127944.871083,1732127944.8717122,1732127944.8900304
190,1732127944.8901432,1732127944.8907769,1732127944.9090424
191,1732127944.9091463,1732127944.9097753,1732127944.9281209
192,1732127944.928235,1732127944.9288912,1732127944.9471629
193,1732127944.9472752,1732127944.9479103,1732127944.9662082
194,1732127944.9663095,1732127944.9669368,1732127944.9852521
195,1732127944.9853613,1732127944.9860024,1732127945.0042865
196,1732127945.0043988,1732127945.0050547,1732127945.0233636
197,1732127945.0234761,1732127945.0241082,1732127945.0424592
198,1732127945.0425754,1732127945.0432253,1732127945.061529
199,1732127945.0616393,1732127945.0622728,1732127945.0805736
200,1732127945.0806897,1732127945.0813448,1732127945.0996444
201,1732127945.0997555,1732127945.1003819,1732127945.1186898
202,1732127945.1187983,1732127945.1194315,1732127945.1377437
203,1732127945.1378586,1732127945.1384985,1732127945.1568117
204,1732127945.1569152,1732127945.1575563,1732127945.1758933
205,1732127945.1760087,1732127945.176654,1732127945.1950042
206,1732127945.1951175,1732127945.1957605,1732127945.214068
207,1732127945.2141771,1732127945.214816,1732127945.2331243
208,1732127945.233235,1732127945.233879,1732127945.252161
209,1732127945.2522714,1732127945.2529304,1732127945.271226
210,1732127945.2713387,1732127945.271977,1732127945.2903302
211,1732127945.2904487,1732127945.2911017,1732127945.309449
212,1732127945.309563,1732127945.3102047,1732127945.3285313
213,1732127945.3286545,1732127945.3293197,1732127945.347626
214,1732127945.3477402,1732127945.3483834,1732127945.3666928
215,1732127945.3668067,1732127945.367442,1732127945.3858442
216,1732127945.38597,1732127945.3866265,1732127945.404942
217,1732127945.405052,1732127945.405691,1732127945.4240174
218,1732127945.4241333,1732127945.4248002,1732127945.4430878
219,1732127945.4431953,1732127945.443835,1732127945.4622056
220,1732127945.462319,1732127945.462965,1732127945.4812953
221,1732127945.4814057,1732127945.4820464,1732127945.5003545
222,1732127945.5004637,1732127945.5011241,1732127945.5194747
223,1732127945.5195894,1732127945.5202308,1732127945.5385478
224,1732127945.538663,1732127945.539308,1732127945.5576036
225,1732127945.5577116,1732127945.5583463,1732127945.5766327
226,1732127945.5767484,1732127945.5774062,1732127945.5956857
227,1732127945.5958045,1732127945.5964398,1732127945.6147704
228,1732127945.6148884,1732127945.6155343,1732127945.633912
229,1732127945.6340318,1732127945.634692,1732127945.6530256
230,1732127945.653142,1732127945.6537836,1732127945.6721053
231,1732127945.6722255,1732127945.67289,1732127945.6911685
232,1732127945.6912792,1732127945.6919143,1732127945.710242
233,1732127945.710353,1732127945.7109823,1732127945.729326
234,1732127945.729444,1732127945.730089,1732127945.7483735
235,1732127945.7484875,1732127945.7491431,1732127945.7674801
236,1732127945.7675972,1732127945.7682502,1732127945.7866054
237,1732127945.7867262,1732127945.7873774,1732127945.8057134
238,1732127945.8058271,1732127945.806465,1732127945.8248155
239,1732127945.8249319,1732127945.8255746,1732127945.8439047
240,1732127945.8440247,1732127945.8446844,1732127945.8630836
241,1732127945.863202,1732127945.8638759,1732127945.8823721
242,1732127945.8825018,1732127945.8831785,1732127945.901634
243,1732127945.9017582,1732127945.9024153,1732127945.9208343
244,1732127945.9209485,1732127945.921601,1732127945.9399896
245,1732127945.940106,1732127945.9407642,1732127945.9592047
246,1732127945.9593346,1732127945.9600108,1732127945.9784925
247,1732127945.9786248,1732127945.9792924,1732127945.997874
248,1732127945.9980147,1732127945.9987125,1732127946.017196
249,1732127946.0173342,1732127946.018031,1732127946.0365071
250,1732127946.0366473,1732127946.0373404,1732127946.0557718
251,1732127946.0559042,1732127946.056565,1732127946.0750365
252,1732127946.0751667,1732127946.0758362,1732127946.0942621
253,1732127946.0943825,1732127946.0950525,1732127946.1134424
254,1732127946.113566,1732127946.114225,1732127946.1326213
255,1732127946.1327457,1732127946.1334207,1732127946.151789
256,1732127946.1519012,1732127946.15255,1732127946.1709466
257,1732127946.1710687,1732127946.171733,1732127946.190104
258,1732127946.1902275,1732127946.1908886,1732127946.2092707
259,1732127946.2093859,1732127946.2100348,1732127946.228402
260,1732127946.228521,1732127946.2291944,1732127946.2475169
261,1732127946.247627,1732127946.2482765,1732127946.2666256
262,1732127946.266737,1732127946.267386,1732127946.2857842
263,1732127946.2859058,1732127946.286565,1732127946.3048868
264,1732127946.3049996,1732127946.3056452,1732127946.3239963
265,1732127946.3241203,1732127946.324807,1732127946.3431206
266,1732127946.3432355,1732127946.343893,1732127946.3622277
267,1732127946.3623397,1732127946.3629901,1732127946.381356
268,1732127946.3816328,1732127946.3823,1732127946.4006317
269,1732127946.400745,1732127946.401413,1732127946.4197812
270,1732127946.419906,1732127946.4205625,1732127946.4389029
271,1732127946.4390216,1732127946.439677,1732127946.4580007
272,1732127946.4581132,1732127946.458759,1732127946.4771647
273,1732127946.4772842,1732127946.4779425,1732127946.496239
274,1732127946.496346,1732127946.497022,1732127946.5153458
275,1732127946.5154622,1732127946.516114,1732127946.534501
276,1732127946.5346155,1732127946.5352657,1732127946.5535948
277,1732127946.553699,1732127946.5543425,1732127946.5726917
278,1732127946.5728261,1732127946.5734866,1732127946.5918107
279,1732127946.591925,1732127946.5925868,1732127946.6109436
280,1732127946.6110566,1732127946.6117136,1732127946.630129
281,1732127946.6302493,1732127946.6309116,1732127946.6492672
282,1732127946.6493816,1732127946.650023,1732127946.6684031
283,1732127946.66853,1732127946.669209,1732127946.6875474
284,1732127946.6876695,1732127946.688323,1732127946.7067058
285,1732127946.7068255,1732127946.7074654,1732127946.7259018
286,1732127946.7260246,1732127946.726685,1732127946.7450335
287,1732127946.7451408,1732127946.7457848,1732127946.764136
288,1732127946.76426,1732127946.7649407,1732127946.783326
289,1732127946.7834506,1732127946.7841227,1732127946.8025115
290,1732127946.802633,1732127946.8032804,1732127946.8216891
291,1732127946.821813,1732127946.8224664,1732127946.8408072
292,1732127946.840927,1732127946.8415797,1732127946.859944
293,1732127946.8600602,1732127946.8607109,1732127946.8791003
294,1732127946.8792217,1732127946.8798773,1732127946.8982127
295,1732127946.8983254,1732127946.898966,1732127946.9173815
296,1732127946.917507,1732127946.9181645,1732127946.936485
297,1732127946.9366019,1732127946.9372737,1732127946.955634
298,1732127946.9557478,1732127946.9563935,1732127946.974758
299,1732127946.9748805,1732127946.9755418,1732127946.9938982
300,1732127946.9940178,1732127946.9946754,1732127947.013143
301,1732127947.013272,1732127947.0139403,1732127947.0323355
302,1732127947.032465,1732127947.0331573,1732127947.0515192
303,1732127947.0516412,1732127947.0523,1732127947.0706837
304,1732127947.0708055,1732127947.0714629,1732127947.0898106
305,1732127947.0899282,1732127947.0905776,1732127947.1089382
306,1732127947.1090517,1732127947.1096954,1732127947.128044
307,1732127947.128166,1732127947.1288347,1732127947.1471364
308,1732127947.1472454,1732127947.1478846,1732127947.166272
309,1732127947.1663878,1732127947.1670463,1732127947.1854093
310,1732127947.1855247,1732127947.1861918,1732127947.2045414
311,1732127947.2046576,1732127947.2053251,1732127947.223699
312,1732127947.2238193,1732127947.2244825,1732127947.242809
313,1732127947.242917,1732127947.243558,1732127947.261925
314,1732127947.2620475,1732127947.2627077,1732127947.281072
315,1732127947.2811944,1732127947.2818537,1732127947.3002255
316,1732127947.3003428,1732127947.3010154,1732127947.3193748
317,1732127947.3195002,1732127947.3201675,1732127947.3384936
318,1732127947.3386028,1732127947.3392422,1732127947.3576157
319,1732127947.3577335,1732127947.3583877,1732127947.376742
320,1732127947.376882,1732127947.3775408,1732127947.3958774
321,1732127947.395993,1732127947.3966362,1732127947.4150436
322,1732127947.4151633,1732127947.4158206,1732127947.4341774
323,1732127947.434301,1732127947.4349594,1732127947.453331
324,1732127947.4534483,1732127947.4541028,1732127947.4725032
325,1732127947.4726279,1732127947.4733198,1732127947.4916599
326,1732127947.4917722,1732127947.4924116,1732127947.5107944
327,1732127947.5109127,1732127947.5115588,1732127947.5299184
328,1732127947.5300357,1732127947.5306876,1732127947.5490599
329,1732127947.5491712,1732127947.549816,1732127947.5681942
330,1732127947.5683136,1732127947.5689936,1732127947.5873039
331,1732127947.5874162,1732127947.5880535,1732127947.606445
332,1732127947.6065614,1732127947.6072161,1732127947.6256077
333,1732127947.625729,1732127947.6263933,1732127947.6447392
334,1732127947.6448786,1732127947.6455312,1732127947.6639118
335,1732127947.664039,1732127947.664689,1732127947.6830156
336,1732127947.683127,1732127947.6837773,1732127947.7021546
337,1732127947.7022707,1732127947.7029235,1732127947.7213
338,1732127947.7214189,1732127947.7220807,1732127947.7404108
339,1732127947.7405276,1732127947.7412014,1732127947.759593
340,1732127947.7597177,1732127947.760371,1732127947.7787194
341,1732127947.7788339,1732127947.779488,1732127947.7978246
342,1732127947.7979345,1732127947.7985773,1732127947.8169942
343,1732127947.8171196,1732127947.8177838,1732127947.8361638
344,1732127947.8362865,1732127947.836949,1732127947.8552988
345,1732127947.8554156,1732127947.856072,1732127947.874445
346,1732127947.8745654,1732127947.8752205,1732127947.893615
347,1732127947.8937376,1732127947.8943853,1732127947.9127517
348,1732127947.912889,1732127947.913547,1732127947.931891
349,1732127947.932006,1732127947.9326572,1732127947.9510462
350,1732127947.9511697,1732127947.9518273,1732127947.970196
351,1732127947.9703174,1732127947.9709806,1732127947.9893374
352,1732127947.989451,1732127947.9900997,1732127948.0084717
353,1732127948.0085928,1732127948.0092728,1732127948.0276082
354,1732127948.0277214,1732127948.02838,1732127948.0467486
355,1732127948.04686,1732127948.0475128,1732127948.0659006
356,1732127948.0660138,1732127948.06667,1732127948.0850267
357,1732127948.0851364,1732127948.085779,1732127948.1041827
358,1732127948.1043026,1732127948.1049795,1732127948.1233027
359,1732127948.123419,1732127948.1240776,1732127948.142434
360,1732127948.1425498,1732127948.1431959,1732127948.1615787
361,1732127948.161691,1732127948.1623483,1732127948.1806679
362,1732127948.1808002,1732127948.1814506,1732127948.19985
363,1732127948.1999753,1732127948.2006404,1732127948.2190366
364,1732127948.2191663,1732127948.2198331,1732127948.2382457
365,1732127948.238367,1732127948.2390213,1732127948.2574072
366,1732127948.2575338,1732127948.2581868,1732127948.2765107
367,1732127948.2766252,1732127948.2773054,1732127948.2956812
368,1732127948.2958002,1732127948.296466,1732127948.314873
369,1732127948.3149996,1732127948.3156638,1732127948.3339996
370,1732127948.3341146,1732127948.3347645,1732127948.353174
371,1732127948.3532996,1732127948.3539617,1732127948.3722942
372,1732127948.3724136,1732127948.3730958,1732127948.3915153
373,1732127948.3916383,1732127948.3923042,1732127948.4108071
374,1732127948.4109514,1732127948.4116383,1732127948.4301388
375,1732127948.4302764,1732127948.4309628,1732127948.4494574
376,1732127948.4495971,1732127948.4502897,1732127948.4687505
377,1732127948.4688983,1732127948.4695868,1732127948.4880402
378,1732127948.488176,1732127948.4889,1732127948.5074463
379,1732127948.5075827,1732127948.5082662,1732127948.526811
380,1732127948.526947,1732127948.5276392,1732127948.5461526
381,1732127948.5462878,1732127948.5469584,1732127948.5653877
382,1732127948.5655186,1732127948.5661829,1732127948.584556
383,1732127948.5846744,1732127948.5853443,1732127948.6037512
384,1732127948.6038737,1732127948.6045306,1732127948.6228938
385,1732127948.6230159,1732127948.6236768,1732127948.6421108
386,1732127948.6422353,1732127948.6428883,1732127948.6613004
387,1732127948.6614215,1732127948.662071,1732127948.6804304
388,1732127948.680547,1732127948.6812096,1732127948.6995876
389,1732127948.699716,1732127948.7003772,1732127948.7187495
390,1732127948.7188737,1732127948.7195275,1732127948.7379105
391,1732127948.7380252,1732127948.7386675,1732127948.7570593
392,1732127948.7571843,1732127948.757841,1732127948.776159
393,1732127948.7762723,1732127948.7769434,1732127948.7953103
394,1732127948.7954295,1732127948.7960775,1732127948.814478
395,1732127948.814602,1732127948.815258,1732127948.833643
396,1732127948.8337624,1732127948.8344214,1732127948.8528504
397,1732127948.8529716,1732127948.853627,1732127948.8719742
398,1732127948.872093,1732127948.8727493,1732127948.8911378
399,1732127948.891254,1732127948.891903,1732127948.9102871
400,1732127948.9104135,1732127948.91108,1732127948.9294338
401,1732127948.9297097,1732127948.9303617,1732127948.948756
402,1732127948.948909,1732127948.9495676,1732127948.9679286
403,1732127948.9680445,1732127948.9687002,1732127948.987074
404,1732127948.9871929,1732127948.9878392,1732127949.0062342
405,1732127949.0063505,1732127949.0070088,1732127949.0253565
406,1732127949.0254624,1732127949.0261006,1732127949.0444698
407,1732127949.0445867,1732127949.0452616,1732127949.0636168
408,1732127949.063731,1732127949.0643911,1732127949.0827332
409,1732127949.0828397,1732127949.0834925,1732127949.1018631
410,1732127949.1019833,1732127949.1026359,1732127949.12097
411,1732127949.1210852,1732127949.1217413,1732127949.1400876
412,1732127949.1402042,1732127949.1408808,1732127949.159213
413,1732127949.1593297,1732127949.1599863,1732127949.1783297
414,1732127949.1784418,1732127949.179087,1732127949.1974816
415,1732127949.19761,1732127949.1982722,1732127949.2166154
416,1732127949.216736,1732127949.2174144,1732127949.235753
417,1732127949.235866,1732127949.2365181,1732127949.25488
418,1732127949.254998,1732127949.2556508,1732127949.27397
419,1732127949.2740781,1732127949.2747068,1732127949.2930455
420,1732127949.2931597,1732127949.2938058,1732127949.3121681
421,1732127949.3122888,1732127949.3129756,1732127949.3313098
422,1732127949.3314295,1732127949.332079,1732127949.3504379
423,1732127949.3505561,1732127949.3512166,1732127949.369519
424,1732127949.3696308,1732127949.3702786,1732127949.388622
425,1732127949.3887393,1732127949.389408,1732127949.4077506
426,1732127949.4078765,1732127949.4085338,1732127949.4269097
427,1732127949.4270177,1732127949.4276662,1732127949.4461079
428,1732127949.4462368,1732127949.4469,1732127949.465276
429,1732127949.4653914,1732127949.4660487,1732127949.4843957
430,1732127949.4845161,1732127949.485196,1732127949.5035326
431,1732127949.5036566,1732127949.5043018,1732127949.5226564
432,1732127949.5227797,1732127949.5234253,1732127949.54191
433,1732127949.54204,1732127949.5427105,1732127949.5611384
434,1732127949.5612664,1732127949.5619192,1732127949.5802896
435,1732127949.5804107,1732127949.5810945,1732127949.5994291
436,1732127949.5995553,1732127949.6002085,1732127949.618545
437,1732127949.6186604,1732127949.6192923,1732127949.63768
438,1732127949.637802,1732127949.638446,1732127949.6568172
439,1732127949.6569338,1732127949.657577,1732127949.6759124
440,1732127949.6760318,1732127949.6766617,1732127949.6949973
441,1732127949.69512,1732127949.695752,1732127949.7140908
442,1732127949.7142057,1732127949.7148397,1732127949.733212
443,1732127949.7333257,1732127949.7339625,1732127949.752284
444,1732127949.7524042,1732127949.753084,1732127949.771389
445,1732127949.7715075,1732127949.7721434,1732127949.7904584
446,1732127949.7905793,1732127949.7912176,1732127949.8095303
447,1732127949.8096473,1732127949.8102813,1732127949.8285944
448,1732127949.828713,1732127949.8293834,1732127949.8477101
449,1732127949.847834,1732127949.8484685,1732127949.8668294
450,1732127949.8669453,1732127949.86759,1732127949.8859966
451,1732127949.8861184,1732127949.8867552,1732127949.9050853
452,1732127949.9051993,1732127949.9058235,1732127949.9241405
453,1732127949.9242535,1732127949.9249146,1732127949.9432552
454,1732127949.9433799,1732127949.9440217,1732127949.9623468
455,1732127949.96246,1732127949.963094,1732127949.9814134
456,1732127949.9815292,1732127949.9821632,1732127950.000452
457,1732127950.0005736,1732127950.0012634,1732127950.0195699
458,1732127950.0196872,1732127950.02032,1732127950.0386662
459,1732127950.0387843,1732127950.039421,1732127950.057749
460,1732127950.0578606,1732127950.0584862,1732127950.076819
461,1732127950.0769336,1732127950.0775678,1732127950.0958884
462,1732127950.0960078,1732127950.0966437,1732127950.114987
463,1732127950.1151,1732127950.1157258,1732127950.1340444
464,1732127950.134162,1732127950.1348093,1732127950.1531286
465,1732127950.1532407,1732127950.1538851,1732127950.17222
466,1732127950.1723347,1732127950.1729898,1732127950.1913035
467,1732127950.1914248,1732127950.1920686,1732127950.2104218
468,1732127950.2105393,1732127950.2111824,1732127950.2295203
469,1732127950.2296336,1732127950.2302701,1732127950.248574
470,1732127950.2486901,1732127950.2493722,1732127950.2677193
471,1732127950.2678325,1732127950.2684717,1732127950.2868142
472,1732127950.2869356,1732127950.2875652,1732127950.305888
473,1732127950.3060055,1732127950.3066378,1732127950.324975
474,1732127950.3250933,1732127950.3257291,1732127950.3440423
475,1732127950.3441718,1732127950.344838,1732127950.3631313
476,1732127950.363245,1732127950.3638737,1732127950.382213
477,1732127950.382332,1732127950.3829725,1732127950.4012697
478,1732127950.4013865,1732127950.4020128,1732127950.4203148
479,1732127950.420434,1732127950.4210842,1732127950.4393914
480,1732127950.4395132,1732127950.440156,1732127950.4584775
481,1732127950.4585876,1732127950.4592242,1732127950.4775681
482,1732127950.4776857,1732127950.4783216,1732127950.4966567
483,1732127950.4968002,1732127950.4974601,1732127950.515795
484,1732127950.5159113,1732127950.516562,1732127950.5349128
485,1732127950.5350275,1732127950.535671,1732127950.553975
486,1732127950.5540829,1732127950.5547106,1732127950.5730138
487,1732127950.5731285,1732127950.5737648,1732127950.5920684
488,1732127950.5921814,1732127950.5928466,1732127950.6111393
489,1732127950.6112497,1732127950.6118853,1732127950.6301942
490,1732127950.6303113,1732127950.6309566,1732127950.6492743
491,1732127950.6493855,1732127950.6500275,1732127950.6683333
492,1732127950.668448,1732127950.6691134,1732127950.6874251
